eq_id	root_symbol	template_symbol	cell_symbol	target_voc	target_unv	analysis__root_id	analysis__root	analysis__binyan	analysis__cell	analysis__form_id	analysis__r1	analysis__r2	analysis__r3
R124|T1|C7	R124	T1	C7	הִסְצַטְתֶּן	הסצטתן	SYN-RT-94ae8683de	סצט	HIFIL	PST.2FPL	SYN-LX-c05598e3f3.PST.2FPL	ס	צ	ט
R124|T1|C8	R124	T1	C8	הִסְצִיטוּ	הסציטו	SYN-RT-94ae8683de	סצט	HIFIL	PST.3PL	SYN-LX-c05598e3f3.PST.3PL	ס	צ	ט
R124|T2|C0	R124	T2	C0	סֻצַּטְתִּי	סצטתי	SYN-RT-94ae8683de	סצט	PUAL	PST.1SG	SYN-LX-b745e7b3cf.PST.1SG	ס	צ	ט
R124|T2|C1	R124	T2	C1	סֻצַּטְתָּ	סצטת	SYN-RT-94ae8683de	סצט	PUAL	PST.2MSG	SYN-LX-b745e7b3cf.PST.2MSG	ס	צ	ט
R124|T2|C2	R124	T2	C2	סֻצַּטְתְּ	סצטת	SYN-RT-94ae8683de	סצט	PUAL	PST.2FSG	SYN-LX-b745e7b3cf.PST.2FSG	ס	צ	ט
R124|T2|C3	R124	T2	C3	סֻצַּט	סצט	SYN-RT-94ae8683de	סצט	PUAL	PST.3MSG	SYN-LX-b745e7b3cf.PST.3MSG	ס	צ	ט
R124|T2|C4	R124	T2	C4	סֻצְּטָה	סצטה	SYN-RT-94ae8683de	סצט	PUAL	PST.3FSG	SYN-LX-b745e7b3cf.PST.3FSG	ס	צ	ט
R124|T2|C5	R124	T2	C5	סֻצַּטְנוּ	סצטנו	SYN-RT-94ae8683de	סצט	PUAL	PST.1PL	SYN-LX-b745e7b3cf.PST.1PL	ס	צ	ט
R124|T2|C6	R124	T2	C6	סֻצַּטְתֶּם	סצטתם	SYN-RT-94ae8683de	סצט	PUAL	PST.2MPL	SYN-LX-b745e7b3cf.PST.2MPL	ס	צ	ט
R124|T2|C7	R124	T2	C7	סֻצַּטְתֶּן	סצטתן	SYN-RT-94ae8683de	סצט	PUAL	PST.2FPL	SYN-LX-b745e7b3cf.PST.2FPL	ס	צ	ט
R124|T2|C8	R124	T2	C8	סֻצְּטוּ	סצטו	SYN-RT-94ae8683de	סצט	PUAL	PST.3PL	SYN-LX-b745e7b3cf.PST.3PL	ס	צ	ט
R124|T3|C0	R124	T3	C0	סִצַּטְתִּי	סצטתי	SYN-RT-94ae8683de	סצט	PIEL	PST.1SG	SYN-LX-ff7f15e522.PST.1SG	ס	צ	ט
R124|T3|C1	R124	T3	C1	סִצַּטְתָּ	סצטת	SYN-RT-94ae8683de	סצט	PIEL	PST.2MSG	SYN-LX-ff7f15e522.PST.2MSG	ס	צ	ט
R124|T3|C2	R124	T3	C2	סִצַּטְתְּ	סצטת	SYN-RT-94ae8683de	סצט	PIEL	PST.2FSG	SYN-LX-ff7f15e522.PST.2FSG	ס	צ	ט
R124|T3|C3	R124	T3	C3	סִצֵּט	סצט	SYN-RT-94ae8683de	סצט	PIEL	PST.3MSG	SYN-LX-ff7f15e522.PST.3MSG	ס	צ	ט
R124|T3|C4	R124	T3	C4	סִצְּטָה	סצטה	SYN-RT-94ae8683de	סצט	PIEL	PST.3FSG	SYN-LX-ff7f15e522.PST.3FSG	ס	צ	ט
R124|T3|C5	R124	T3	C5	סִצַּטְנוּ	סצטנו	SYN-RT-94ae8683de	סצט	PIEL	PST.1PL	SYN-LX-ff7f15e522.PST.1PL	ס	צ	ט
R124|T3|C6	R124	T3	C6	סִצַּטְתֶּם	סצטתם	SYN-RT-94ae8683de	סצט	PIEL	PST.2MPL	SYN-LX-ff7f15e522.PST.2MPL	ס	צ	ט
R124|T3|C7	R124	T3	C7	סִצַּטְתֶּן	סצטתן	SYN-RT-94ae8683de	סצט	PIEL	PST.2FPL	SYN-LX-ff7f15e522.PST.2FPL	ס	צ	ט
R124|T3|C8	R124	T3	C8	סִצְּטוּ	סצטו	SYN-RT-94ae8683de	סצט	PIEL	PST.3PL	SYN-LX-ff7f15e522.PST.3PL	ס	צ	ט
R124|T4|C0	R124	T4	C0	הֻסְצַטְתִּי	הסצטתי	SYN-RT-94ae8683de	סצט	HUFAL	PST.1SG	SYN-LX-f28e2d8630.PST.1SG	ס	צ	ט
R124|T4|C1	R124	T4	C1	הֻסְצַטְתָּ	הסצטת	SYN-RT-94ae8683de	סצט	HUFAL	PST.2MSG	SYN-LX-f28e2d8630.PST.2MSG	ס	צ	ט
R124|T4|C2	R124	T4	C2	הֻסְצַטְתְּ	הסצטת	SYN-RT-94ae8683de	סצט	HUFAL	PST.2FSG	SYN-LX-f28e2d8630.PST.2FSG	ס	צ	ט
R124|T4|C3	R124	T4	C3	הֻסְצַט	הסצט	SYN-RT-94ae8683de	סצט	HUFAL	PST.3MSG	SYN-LX-f28e2d8630.PST.3MSG	ס	צ	ט
R124|T4|C4	R124	T4	C4	הֻסְצְטָה	הסצטה	SYN-RT-94ae8683de	סצט	HUFAL	PST.3FSG	SYN-LX-f28e2d8630.PST.3FSG	ס	צ	ט
R124|T4|C5	R124	T4	C5	הֻסְצַטְנוּ	הסצטנו	SYN-RT-94ae8683de	סצט	HUFAL	PST.1PL	SYN-LX-f28e2d8630.PST.1PL	ס	צ	ט
R124|T4|C6	R124	T4	C6	הֻסְצַטְתֶּם	הסצטתם	SYN-RT-94ae8683de	סצט	HUFAL	PST.2MPL	SYN-LX-f28e2d8630.PST.2MPL	ס	צ	ט
R124|T4|C7	R124	T4	C7	הֻסְצַטְתֶּן	הסצטתן	SYN-RT-94ae8683de	סצט	HUFAL	PST.2FPL	SYN-LX-f28e2d8630.PST.2FPL	ס	צ	ט
R124|T4|C8	R124	T4	C8	הֻסְצְטוּ	הסצטו	SYN-RT-94ae8683de	סצט	HUFAL	PST.3PL	SYN-LX-f28e2d8630.PST.3PL	ס	צ	ט
R124|T5|C0	R124	T5	C0	סָצַטְתִּי	סצטתי	SYN-RT-94ae8683de	סצט	PAAL	PST.1SG	SYN-LX-eea7b2ff05.PST.1SG	ס	צ	ט
R124|T5|C1	R124	T5	C1	סָצַטְתָּ	סצטת	SYN-RT-94ae8683de	סצט	PAAL	PST.2MSG	SYN-LX-eea7b2ff05.PST.2MSG	ס	צ	ט
R124|T5|C2	R124	T5	C2	סָצַטְתְּ	סצטת	SYN-RT-94ae8683de	סצט	PAAL	PST.2FSG	SYN-LX-eea7b2ff05.PST.2FSG	ס	צ	ט
R124|T5|C3	R124	T5	C3	סָצַט	סצט	SYN-RT-94ae8683de	סצט	PAAL	PST.3MSG	SYN-LX-eea7b2ff05.PST.3MSG	ס	צ	ט
R124|T5|C4	R124	T5	C4	סָצְטָה	סצטה	SYN-RT-94ae8683de	סצט	PAAL	PST.3FSG	SYN-LX-eea7b2ff05.PST.3FSG	ס	צ	ט
R124|T5|C5	R124	T5	C5	סָצַטְנוּ	סצטנו	SYN-RT-94ae8683de	סצט	PAAL	PST.1PL	SYN-LX-eea7b2ff05.PST.1PL	ס	צ	ט
R124|T5|C6	R124	T5	C6	סְצַטְתֶּם	סצטתם	SYN-RT-94ae8683de	סצט	PAAL	PST.2MPL	SYN-LX-eea7b2ff05.PST.2MPL	ס	צ	ט
R124|T5|C7	R124	T5	C7	סְצַטְתֶּן	סצטתן	SYN-RT-94ae8683de	סצט	PAAL	PST.2FPL	SYN-LX-eea7b2ff05.PST.2FPL	ס	צ	ט
R124|T5|C8	R124	T5	C8	סָצְטוּ	סצטו	SYN-RT-94ae8683de	סצט	PAAL	PST.3PL	SYN-LX-eea7b2ff05.PST.3PL	ס	צ	ט
R124|T6|C0	R124	T6	C0	הִתְסַצַּטְתִּי	התסצטתי	SYN-RT-94ae8683de	סצט	HITPAEL	PST.1SG	SYN-LX-403b6bc45e.PST.1SG	ס	צ	ט
R124|T6|C1	R124	T6	C1	הִתְסַצַּטְתָּ	התסצטת	SYN-RT-94ae8683de	סצט	HITPAEL	PST.2MSG	SYN-LX-403b6bc45e.PST.2MSG	ס	צ	ט
R124|T6|C2	R124	T6	C2	הִתְסַצַּטְתְּ	התסצטת	SYN-RT-94ae8683de	סצט	HITPAEL	PST.2FSG	SYN-LX-403b6bc45e.PST.2FSG	ס	צ	ט
R124|T6|C3	R124	T6	C3	הִתְסַצֵּט	התסצט	SYN-RT-94ae8683de	סצט	HITPAEL	PST.3MSG	SYN-LX-403b6bc45e.PST.3MSG	ס	צ	ט
R124|T6|C4	R124	T6	C4	הִתְסַצְּטָה	התסצטה	SYN-RT-94ae8683de	סצט	HITPAEL	PST.3FSG	SYN-LX-403b6bc45e.PST.3FSG	ס	צ	ט
R124|T6|C5	R124	T6	C5	הִתְסַצַּטְנוּ	התסצטנו	SYN-RT-94ae8683de	סצט	HITPAEL	PST.1PL	SYN-LX-403b6bc45e.PST.1PL	ס	צ	ט
R124|T6|C6	R124	T6	C6	הִתְסַצַּטְתֶּם	התסצטתם	SYN-RT-94ae8683de	סצט	HITPAEL	PST.2MPL	SYN-LX-403b6bc45e.PST.2MPL	ס	צ	ט
R124|T6|C7	R124	T6	C7	הִתְסַצַּטְתֶּן	התסצטתן	SYN-RT-94ae8683de	סצט	HITPAEL	PST.2FPL	SYN-LX-403b6bc45e.PST.2FPL	ס	צ	ט
R124|T6|C8	R124	T6	C8	הִתְסַצְּטוּ	התסצטו	SYN-RT-94ae8683de	סצט	HITPAEL	PST.3PL	SYN-LX-403b6bc45e.PST.3PL	ס	צ	ט
R125|T0|C0	R125	T0	C0	נִמְלַפְתִּי	נמלפתי	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.1SG	SYN-LX-ca5c138c24.PST.1SG	מ	ל	פ
R125|T0|C1	R125	T0	C1	נִמְלַפְתָּ	נמלפת	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.2MSG	SYN-LX-ca5c138c24.PST.2MSG	מ	ל	פ
R125|T0|C2	R125	T0	C2	נִמְלַפְתְּ	נמלפת	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.2FSG	SYN-LX-ca5c138c24.PST.2FSG	מ	ל	פ
R125|T0|C3	R125	T0	C3	נִמְלַף	נמלף	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.3MSG	SYN-LX-ca5c138c24.PST.3MSG	מ	ל	פ
R125|T0|C4	R125	T0	C4	נִמְלְפָה	נמלפה	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.3FSG	SYN-LX-ca5c138c24.PST.3FSG	מ	ל	פ
R125|T0|C5	R125	T0	C5	נִמְלַפְנוּ	נמלפנו	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.1PL	SYN-LX-ca5c138c24.PST.1PL	מ	ל	פ
R125|T0|C6	R125	T0	C6	נִמְלַפְתֶּם	נמלפתם	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.2MPL	SYN-LX-ca5c138c24.PST.2MPL	מ	ל	פ
R125|T0|C7	R125	T0	C7	נִמְלַפְתֶּן	נמלפתן	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.2FPL	SYN-LX-ca5c138c24.PST.2FPL	מ	ל	פ
R125|T0|C8	R125	T0	C8	נִמְלְפוּ	נמלפו	SYN-RT-f9acb662d1	מלפ	NIFAL	PST.3PL	SYN-LX-ca5c138c24.PST.3PL	מ	ל	פ
R125|T1|C0	R125	T1	C0	הִמְלַפְתִּי	המלפתי	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.1SG	SYN-LX-31400aefb9.PST.1SG	מ	ל	פ
R125|T1|C1	R125	T1	C1	הִמְלַפְתָּ	המלפת	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.2MSG	SYN-LX-31400aefb9.PST.2MSG	מ	ל	פ
R125|T1|C2	R125	T1	C2	הִמְלַפְתְּ	המלפת	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.2FSG	SYN-LX-31400aefb9.PST.2FSG	מ	ל	פ
R125|T1|C3	R125	T1	C3	הִמְלִיף	המליף	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.3MSG	SYN-LX-31400aefb9.PST.3MSG	מ	ל	פ
R125|T1|C4	R125	T1	C4	הִמְלִיפָה	המליפה	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.3FSG	SYN-LX-31400aefb9.PST.3FSG	מ	ל	פ
R125|T1|C5	R125	T1	C5	הִמְלַפְנוּ	המלפנו	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.1PL	SYN-LX-31400aefb9.PST.1PL	מ	ל	פ
R125|T1|C6	R125	T1	C6	הִמְלַפְתֶּם	המלפתם	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.2MPL	SYN-LX-31400aefb9.PST.2MPL	מ	ל	פ
R125|T1|C7	R125	T1	C7	הִמְלַפְתֶּן	המלפתן	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.2FPL	SYN-LX-31400aefb9.PST.2FPL	מ	ל	פ
R125|T1|C8	R125	T1	C8	הִמְלִיפוּ	המליפו	SYN-RT-f9acb662d1	מלפ	HIFIL	PST.3PL	SYN-LX-31400aefb9.PST.3PL	מ	ל	פ
R125|T2|C0	R125	T2	C0	מֻלַּפְתִּי	מלפתי	SYN-RT-f9acb662d1	מלפ	PUAL	PST.1SG	SYN-LX-37506aed27.PST.1SG	מ	ל	פ
R125|T2|C1	R125	T2	C1	מֻלַּפְתָּ	מלפת	SYN-RT-f9acb662d1	מלפ	PUAL	PST.2MSG	SYN-LX-37506aed27.PST.2MSG	מ	ל	פ
R125|T2|C2	R125	T2	C2	מֻלַּפְתְּ	מלפת	SYN-RT-f9acb662d1	מלפ	PUAL	PST.2FSG	SYN-LX-37506aed27.PST.2FSG	מ	ל	פ
R125|T2|C3	R125	T2	C3	מֻלַּף	מלף	SYN-RT-f9acb662d1	מלפ	PUAL	PST.3MSG	SYN-LX-37506aed27.PST.3MSG	מ	ל	פ
R125|T2|C4	R125	T2	C4	מֻלְּפָה	מלפה	SYN-RT-f9acb662d1	מלפ	PUAL	PST.3FSG	SYN-LX-37506aed27.PST.3FSG	מ	ל	פ
R125|T2|C5	R125	T2	C5	מֻלַּפְנוּ	מלפנו	SYN-RT-f9acb662d1	מלפ	PUAL	PST.1PL	SYN-LX-37506aed27.PST.1PL	מ	ל	פ
R125|T2|C6	R125	T2	C6	מֻלַּפְתֶּם	מלפתם	SYN-RT-f9acb662d1	מלפ	PUAL	PST.2MPL	SYN-LX-37506aed27.PST.2MPL	מ	ל	פ
R125|T2|C7	R125	T2	C7	מֻלַּפְתֶּן	מלפתן	SYN-RT-f9acb662d1	מלפ	PUAL	PST.2FPL	SYN-LX-37506aed27.PST.2FPL	מ	ל	פ
R125|T2|C8	R125	T2	C8	מֻלְּפוּ	מלפו	SYN-RT-f9acb662d1	מלפ	PUAL	PST.3PL	SYN-LX-37506aed27.PST.3PL	מ	ל	פ
R125|T3|C0	R125	T3	C0	מִלַּפְתִּי	מלפתי	SYN-RT-f9acb662d1	מלפ	PIEL	PST.1SG	SYN-LX-d7dbfa5c4d.PST.1SG	מ	ל	פ
R125|T3|C1	R125	T3	C1	מִלַּפְתָּ	מלפת	SYN-RT-f9acb662d1	מלפ	PIEL	PST.2MSG	SYN-LX-d7dbfa5c4d.PST.2MSG	מ	ל	פ
R125|T3|C2	R125	T3	C2	מִלַּפְתְּ	מלפת	SYN-RT-f9acb662d1	מלפ	PIEL	PST.2FSG	SYN-LX-d7dbfa5c4d.PST.2FSG	מ	ל	פ
R125|T3|C3	R125	T3	C3	מִלֵּף	מלף	SYN-RT-f9acb662d1	מלפ	PIEL	PST.3MSG	SYN-LX-d7dbfa5c4d.PST.3MSG	מ	ל	פ
R125|T3|C4	R125	T3	C4	מִלְּפָה	מלפה	SYN-RT-f9acb662d1	מלפ	PIEL	PST.3FSG	SYN-LX-d7dbfa5c4d.PST.3FSG	מ	ל	פ
R125|T3|C5	R125	T3	C5	מִלַּפְנוּ	מלפנו	SYN-RT-f9acb662d1	מלפ	PIEL	PST.1PL	SYN-LX-d7dbfa5c4d.PST.1PL	מ	ל	פ
R125|T3|C6	R125	T3	C6	מִלַּפְתֶּם	מלפתם	SYN-RT-f9acb662d1	מלפ	PIEL	PST.2MPL	SYN-LX-d7dbfa5c4d.PST.2MPL	מ	ל	פ
R125|T3|C7	R125	T3	C7	מִלַּפְתֶּן	מלפתן	SYN-RT-f9acb662d1	מלפ	PIEL	PST.2FPL	SYN-LX-d7dbfa5c4d.PST.2FPL	מ	ל	פ
R125|T3|C8	R125	T3	C8	מִלְּפוּ	מלפו	SYN-RT-f9acb662d1	מלפ	PIEL	PST.3PL	SYN-LX-d7dbfa5c4d.PST.3PL	מ	ל	פ
R125|T4|C0	R125	T4	C0	הֻמְלַפְתִּי	המלפתי	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.1SG	SYN-LX-8ae599fe75.PST.1SG	מ	ל	פ
R125|T4|C1	R125	T4	C1	הֻמְלַפְתָּ	המלפת	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.2MSG	SYN-LX-8ae599fe75.PST.2MSG	מ	ל	פ
R125|T4|C2	R125	T4	C2	הֻמְלַפְתְּ	המלפת	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.2FSG	SYN-LX-8ae599fe75.PST.2FSG	מ	ל	פ
R125|T4|C3	R125	T4	C3	הֻמְלַף	המלף	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.3MSG	SYN-LX-8ae599fe75.PST.3MSG	מ	ל	פ
R125|T4|C4	R125	T4	C4	הֻמְלְפָה	המלפה	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.3FSG	SYN-LX-8ae599fe75.PST.3FSG	מ	ל	פ
R125|T4|C5	R125	T4	C5	הֻמְלַפְנוּ	המלפנו	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.1PL	SYN-LX-8ae599fe75.PST.1PL	מ	ל	פ
R125|T4|C6	R125	T4	C6	הֻמְלַפְתֶּם	המלפתם	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.2MPL	SYN-LX-8ae599fe75.PST.2MPL	מ	ל	פ
R125|T4|C7	R125	T4	C7	הֻמְלַפְתֶּן	המלפתן	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.2FPL	SYN-LX-8ae599fe75.PST.2FPL	מ	ל	פ
R125|T4|C8	R125	T4	C8	הֻמְלְפוּ	המלפו	SYN-RT-f9acb662d1	מלפ	HUFAL	PST.3PL	SYN-LX-8ae599fe75.PST.3PL	מ	ל	פ
R125|T5|C0	R125	T5	C0	מָלַפְתִּי	מלפתי	SYN-RT-f9acb662d1	מלפ	PAAL	PST.1SG	SYN-LX-44934039ef.PST.1SG	מ	ל	פ
R125|T5|C1	R125	T5	C1	מָלַפְתָּ	מלפת	SYN-RT-f9acb662d1	מלפ	PAAL	PST.2MSG	SYN-LX-44934039ef.PST.2MSG	מ	ל	פ
R125|T5|C2	R125	T5	C2	מָלַפְתְּ	מלפת	SYN-RT-f9acb662d1	מלפ	PAAL	PST.2FSG	SYN-LX-44934039ef.PST.2FSG	מ	ל	פ
R125|T5|C3	R125	T5	C3	מָלַף	מלף	SYN-RT-f9acb662d1	מלפ	PAAL	PST.3MSG	SYN-LX-44934039ef.PST.3MSG	מ	ל	פ
R125|T5|C4	R125	T5	C4	מָלְפָה	מלפה	SYN-RT-f9acb662d1	מלפ	PAAL	PST.3FSG	SYN-LX-44934039ef.PST.3FSG	מ	ל	פ
R125|T5|C5	R125	T5	C5	מָלַפְנוּ	מלפנו	SYN-RT-f9acb662d1	מלפ	PAAL	PST.1PL	SYN-LX-44934039ef.PST.1PL	מ	ל	פ
R125|T5|C6	R125	T5	C6	מְלַפְתֶּם	מלפתם	SYN-RT-f9acb662d1	מלפ	PAAL	PST.2MPL	SYN-LX-44934039ef.PST.2MPL	מ	ל	פ
R125|T5|C7	R125	T5	C7	מְלַפְתֶּן	מלפתן	SYN-RT-f9acb662d1	מלפ	PAAL	PST.2FPL	SYN-LX-44934039ef.PST.2FPL	מ	ל	פ
R125|T5|C8	R125	T5	C8	מָלְפוּ	מלפו	SYN-RT-f9acb662d1	מלפ	PAAL	PST.3PL	SYN-LX-44934039ef.PST.3PL	מ	ל	פ
R125|T6|C0	R125	T6	C0	הִתְמַלַּפְתִּי	התמלפתי	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.1SG	SYN-LX-ec44bd5948.PST.1SG	מ	ל	פ
R125|T6|C1	R125	T6	C1	הִתְמַלַּפְתָּ	התמלפת	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.2MSG	SYN-LX-ec44bd5948.PST.2MSG	מ	ל	פ
R125|T6|C2	R125	T6	C2	הִתְמַלַּפְתְּ	התמלפת	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.2FSG	SYN-LX-ec44bd5948.PST.2FSG	מ	ל	פ
R125|T6|C3	R125	T6	C3	הִתְמַלֵּף	התמלף	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.3MSG	SYN-LX-ec44bd5948.PST.3MSG	מ	ל	פ
R125|T6|C4	R125	T6	C4	הִתְמַלְּפָה	התמלפה	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.3FSG	SYN-LX-ec44bd5948.PST.3FSG	מ	ל	פ
R125|T6|C5	R125	T6	C5	הִתְמַלַּפְנוּ	התמלפנו	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.1PL	SYN-LX-ec44bd5948.PST.1PL	מ	ל	פ
R125|T6|C6	R125	T6	C6	הִתְמַלַּפְתֶּם	התמלפתם	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.2MPL	SYN-LX-ec44bd5948.PST.2MPL	מ	ל	פ
R125|T6|C7	R125	T6	C7	הִתְמַלַּפְתֶּן	התמלפתן	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.2FPL	SYN-LX-ec44bd5948.PST.2FPL	מ	ל	פ
R125|T6|C8	R125	T6	C8	הִתְמַלְּפוּ	התמלפו	SYN-RT-f9acb662d1	מלפ	HITPAEL	PST.3PL	SYN-LX-ec44bd5948.PST.3PL	מ	ל	פ
R126|T0|C0	R126	T0	C0	נִרְלַדְתִּי	נרלדתי	SYN-RT-a659753a63	רלד	NIFAL	PST.1SG	SYN-LX-75a63b3fa5.PST.1SG	ר	ל	ד
R126|T0|C1	R126	T0	C1	נִרְלַדְתָּ	נרלדת	SYN-RT-a659753a63	רלד	NIFAL	PST.2MSG	SYN-LX-75a63b3fa5.PST.2MSG	ר	ל	ד
R126|T0|C2	R126	T0	C2	נִרְלַדְתְּ	נרלדת	SYN-RT-a659753a63	רלד	NIFAL	PST.2FSG	SYN-LX-75a63b3fa5.PST.2FSG	ר	ל	ד
R126|T0|C3	R126	T0	C3	נִרְלַד	נרלד	SYN-RT-a659753a63	רלד	NIFAL	PST.3MSG	SYN-LX-75a63b3fa5.PST.3MSG	ר	ל	ד
R126|T0|C4	R126	T0	C4	נִרְלְדָה	נרלדה	SYN-RT-a659753a63	רלד	NIFAL	PST.3FSG	SYN-LX-75a63b3fa5.PST.3FSG	ר	ל	ד
R126|T0|C5	R126	T0	C5	נִרְלַדְנוּ	נרלדנו	SYN-RT-a659753a63	רלד	NIFAL	PST.1PL	SYN-LX-75a63b3fa5.PST.1PL	ר	ל	ד
R126|T0|C6	R126	T0	C6	נִרְלַדְתֶּם	נרלדתם	SYN-RT-a659753a63	רלד	NIFAL	PST.2MPL	SYN-LX-75a63b3fa5.PST.2MPL	ר	ל	ד
R126|T0|C7	R126	T0	C7	נִרְלַדְתֶּן	נרלדתן	SYN-RT-a659753a63	רלד	NIFAL	PST.2FPL	SYN-LX-75a63b3fa5.PST.2FPL	ר	ל	ד
R126|T0|C8	R126	T0	C8	נִרְלְדוּ	נרלדו	SYN-RT-a659753a63	רלד	NIFAL	PST.3PL	SYN-LX-75a63b3fa5.PST.3PL	ר	ל	ד
R126|T1|C0	R126	T1	C0	הִרְלַדְתִּי	הרלדתי	SYN-RT-a659753a63	רלד	HIFIL	PST.1SG	SYN-LX-0dcfed281a.PST.1SG	ר	ל	ד
R126|T1|C1	R126	T1	C1	הִרְלַדְתָּ	הרלדת	SYN-RT-a659753a63	רלד	HIFIL	PST.2MSG	SYN-LX-0dcfed281a.PST.2MSG	ר	ל	ד
R126|T1|C2	R126	T1	C2	הִרְלַדְתְּ	הרלדת	SYN-RT-a659753a63	רלד	HIFIL	PST.2FSG	SYN-LX-0dcfed281a.PST.2FSG	ר	ל	ד
R126|T1|C3	R126	T1	C3	הִרְלִיד	הרליד	SYN-RT-a659753a63	רלד	HIFIL	PST.3MSG	SYN-LX-0dcfed281a.PST.3MSG	ר	ל	ד
R126|T1|C4	R126	T1	C4	הִרְלִידָה	הרלידה	SYN-RT-a659753a63	רלד	HIFIL	PST.3FSG	SYN-LX-0dcfed281a.PST.3FSG	ר	ל	ד
R126|T1|C5	R126	T1	C5	הִרְלַדְנוּ	הרלדנו	SYN-RT-a659753a63	רלד	HIFIL	PST.1PL	SYN-LX-0dcfed281a.PST.1PL	ר	ל	ד
R126|T1|C6	R126	T1	C6	הִרְלַדְתֶּם	הרלדתם	SYN-RT-a659753a63	רלד	HIFIL	PST.2MPL	SYN-LX-0dcfed281a.PST.2MPL	ר	ל	ד
R126|T1|C7	R126	T1	C7	הִרְלַדְתֶּן	הרלדתן	SYN-RT-a659753a63	רלד	HIFIL	PST.2FPL	SYN-LX-0dcfed281a.PST.2FPL	ר	ל	ד
R126|T1|C8	R126	T1	C8	הִרְלִידוּ	הרלידו	SYN-RT-a659753a63	רלד	HIFIL	PST.3PL	SYN-LX-0dcfed281a.PST.3PL	ר	ל	ד
R126|T2|C0	R126	T2	C0	רֻלַּדְתִּי	רלדתי	SYN-RT-a659753a63	רלד	PUAL	PST.1SG	SYN-LX-19406e1270.PST.1SG	ר	ל	ד
R126|T2|C1	R126	T2	C1	רֻלַּדְתָּ	רלדת	SYN-RT-a659753a63	רלד	PUAL	PST.2MSG	SYN-LX-19406e1270.PST.2MSG	ר	ל	ד
R126|T2|C2	R126	T2	C2	רֻלַּדְתְּ	רלדת	SYN-RT-a659753a63	רלד	PUAL	PST.2FSG	SYN-LX-19406e1270.PST.2FSG	ר	ל	ד
R126|T2|C3	R126	T2	C3	רֻלַּד	רלד	SYN-RT-a659753a63	רלד	PUAL	PST.3MSG	SYN-LX-19406e1270.PST.3MSG	ר	ל	ד
R126|T2|C4	R126	T2	C4	רֻלְּדָה	רלדה	SYN-RT-a659753a63	רלד	PUAL	PST.3FSG	SYN-LX-19406e1270.PST.3FSG	ר	ל	ד
R126|T2|C5	R126	T2	C5	רֻלַּדְנוּ	רלדנו	SYN-RT-a659753a63	רלד	PUAL	PST.1PL	SYN-LX-19406e1270.PST.1PL	ר	ל	ד
R126|T2|C6	R126	T2	C6	רֻלַּדְתֶּם	רלדתם	SYN-RT-a659753a63	רלד	PUAL	PST.2MPL	SYN-LX-19406e1270.PST.2MPL	ר	ל	ד
R126|T2|C7	R126	T2	C7	רֻלַּדְתֶּן	רלדתן	SYN-RT-a659753a63	רלד	PUAL	PST.2FPL	SYN-LX-19406e1270.PST.2FPL	ר	ל	ד
R126|T2|C8	R126	T2	C8	רֻלְּדוּ	רלדו	SYN-RT-a659753a63	רלד	PUAL	PST.3PL	SYN-LX-19406e1270.PST.3PL	ר	ל	ד
R126|T3|C0	R126	T3	C0	רִלַּדְתִּי	רלדתי	SYN-RT-a659753a63	רלד	PIEL	PST.1SG	SYN-LX-5a63203169.PST.1SG	ר	ל	ד
R126|T3|C1	R126	T3	C1	רִלַּדְתָּ	רלדת	SYN-RT-a659753a63	רלד	PIEL	PST.2MSG	SYN-LX-5a63203169.PST.2MSG	ר	ל	ד
