provenance_id	canonical_record_id	record_type	field_supported	source_name	source_url	source_file	source_version_or_commit	source_record_identifier	source_line_if_available	retrieval_date	parser_version	raw_source_value
SYN-PV0068535	SYN-LX-4d521eab0f	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:NIFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""נִ1ְ2ַ3"", ""PST.3FSG"": ""נִ1ְ2ְ3ָה"", ""PST.3PL"": ""נִ1ְ2ְ3וּ"", ""PST.1SG"": ""נִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""נִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""נִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""נִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""נִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""נִ1ְ2ַ3ְתֶּן""}"
SYN-PV0068536	SYN-LX-994971b736.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתִּי
SYN-PV0068537	SYN-LX-994971b736.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתָּ
SYN-PV0068538	SYN-LX-994971b736.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתְּ
SYN-PV0068539	SYN-LX-994971b736.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ֵּ3
SYN-PV0068540	SYN-LX-994971b736.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3ָה
SYN-PV0068541	SYN-LX-994971b736.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְנוּ
SYN-PV0068542	SYN-LX-994971b736.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּם
SYN-PV0068543	SYN-LX-994971b736.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּן
SYN-PV0068544	SYN-LX-994971b736.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3וּ
SYN-PV0068545	SYN-LX-994971b736	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:PIEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ִ2ֵּ3"", ""PST.3FSG"": ""1ִ2ְּ3ָה"", ""PST.3PL"": ""1ִ2ְּ3וּ"", ""PST.1SG"": ""1ִ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ִ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ִ2ַּ3ְתְּ"", ""PST.1PL"": ""1ִ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ִ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ִ2ַּ3ְתֶּן""}"
SYN-PV0068546	SYN-LX-693e5ee1cb.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתִּי
SYN-PV0068547	SYN-LX-693e5ee1cb.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתָּ
SYN-PV0068548	SYN-LX-693e5ee1cb.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתְּ
SYN-PV0068549	SYN-LX-693e5ee1cb.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3
SYN-PV0068550	SYN-LX-693e5ee1cb.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3ָה
SYN-PV0068551	SYN-LX-693e5ee1cb.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְנוּ
SYN-PV0068552	SYN-LX-693e5ee1cb.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּם
SYN-PV0068553	SYN-LX-693e5ee1cb.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ֻ2ַּ3ְתֶּן
SYN-PV0068554	SYN-LX-693e5ee1cb.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PUAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ֻ2ְּ3וּ
SYN-PV0068555	SYN-LX-693e5ee1cb	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:PUAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ֻ2ַּ3"", ""PST.3FSG"": ""1ֻ2ְּ3ָה"", ""PST.3PL"": ""1ֻ2ְּ3וּ"", ""PST.1SG"": ""1ֻ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ֻ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ֻ2ַּ3ְתְּ"", ""PST.1PL"": ""1ֻ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ֻ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ֻ2ַּ3ְתֶּן""}"
SYN-PV0068556	SYN-LX-3468156a65.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתִּי
SYN-PV0068557	SYN-LX-3468156a65.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתָּ
SYN-PV0068558	SYN-LX-3468156a65.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתְּ
SYN-PV0068559	SYN-LX-3468156a65.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3
SYN-PV0068560	SYN-LX-3468156a65.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3ָה
SYN-PV0068561	SYN-LX-3468156a65.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְנוּ
SYN-PV0068562	SYN-LX-3468156a65.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּם
SYN-PV0068563	SYN-LX-3468156a65.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ַ3ְתֶּן
SYN-PV0068564	SYN-LX-3468156a65.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HIFIL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִ1ְ2ִי3וּ
SYN-PV0068565	SYN-LX-3468156a65	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:HIFIL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִ1ְ2ִי3"", ""PST.3FSG"": ""הִ1ְ2ִי3ָה"", ""PST.3PL"": ""הִ1ְ2ִי3וּ"", ""PST.1SG"": ""הִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הִ1ְ2ַ3ְתֶּן""}"
SYN-PV0068566	SYN-LX-403098f46f.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתִּי
SYN-PV0068567	SYN-LX-403098f46f.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתָּ
SYN-PV0068568	SYN-LX-403098f46f.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתְּ
SYN-PV0068569	SYN-LX-403098f46f.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3
SYN-PV0068570	SYN-LX-403098f46f.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3ָה
SYN-PV0068571	SYN-LX-403098f46f.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְנוּ
SYN-PV0068572	SYN-LX-403098f46f.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּם
SYN-PV0068573	SYN-LX-403098f46f.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ַ3ְתֶּן
SYN-PV0068574	SYN-LX-403098f46f.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HUFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הֻ1ְ2ְ3וּ
SYN-PV0068575	SYN-LX-403098f46f	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:HUFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הֻ1ְ2ַ3"", ""PST.3FSG"": ""הֻ1ְ2ְ3ָה"", ""PST.3PL"": ""הֻ1ְ2ְ3וּ"", ""PST.1SG"": ""הֻ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""הֻ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""הֻ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""הֻ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""הֻ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""הֻ1ְ2ַ3ְתֶּן""}"
SYN-PV0068576	SYN-LX-abe564cdec.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתִּי
SYN-PV0068577	SYN-LX-abe564cdec.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתָּ
SYN-PV0068578	SYN-LX-abe564cdec.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתְּ
SYN-PV0068579	SYN-LX-abe564cdec.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ֵּ3
SYN-PV0068580	SYN-LX-abe564cdec.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3ָה
SYN-PV0068581	SYN-LX-abe564cdec.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְנוּ
SYN-PV0068582	SYN-LX-abe564cdec.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּם
SYN-PV0068583	SYN-LX-abe564cdec.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ַּ3ְתֶּן
SYN-PV0068584	SYN-LX-abe564cdec.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:HITPAEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	הִתְ1ַ2ְּ3וּ
SYN-PV0068585	SYN-LX-abe564cdec	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנג:HITPAEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""הִתְ1ַ2ֵּ3"", ""PST.3FSG"": ""הִתְ1ַ2ְּ3ָה"", ""PST.3PL"": ""הִתְ1ַ2ְּ3וּ"", ""PST.1SG"": ""הִתְ1ַ2ַּ3ְתִּי"", ""PST.2MSG"": ""הִתְ1ַ2ַּ3ְתָּ"", ""PST.2FSG"": ""הִתְ1ַ2ַּ3ְתְּ"", ""PST.1PL"": ""הִתְ1ַ2ַּ3ְנוּ"", ""PST.2MPL"": ""הִתְ1ַ2ַּ3ְתֶּם"", ""PST.2FPL"": ""הִתְ1ַ2ַּ3ְתֶּן""}"
SYN-PV0068586	SYN-RT-811d2cc845	root	root	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	root:תנד		generated (deterministic from config + seed)	0.1.0	ת-נ-ד
SYN-PV0068587	SYN-LX-46de56ed90.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתִּי
SYN-PV0068588	SYN-LX-46de56ed90.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתָּ
SYN-PV0068589	SYN-LX-46de56ed90.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְתְּ
SYN-PV0068590	SYN-LX-46de56ed90.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3
SYN-PV0068591	SYN-LX-46de56ed90.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3ָה
SYN-PV0068592	SYN-LX-46de56ed90.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ָ2ַ3ְנוּ
SYN-PV0068593	SYN-LX-46de56ed90.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּם
SYN-PV0068594	SYN-LX-46de56ed90.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ְ2ַ3ְתֶּן
SYN-PV0068595	SYN-LX-46de56ed90.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PAAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ָ2ְ3וּ
SYN-PV0068596	SYN-LX-46de56ed90	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנד:PAAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ָ2ַ3"", ""PST.3FSG"": ""1ָ2ְ3ָה"", ""PST.3PL"": ""1ָ2ְ3וּ"", ""PST.1SG"": ""1ָ2ַ3ְתִּי"", ""PST.2MSG"": ""1ָ2ַ3ְתָּ"", ""PST.2FSG"": ""1ָ2ַ3ְתְּ"", ""PST.1PL"": ""1ָ2ַ3ְנוּ"", ""PST.2MPL"": ""1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""1ְ2ַ3ְתֶּן""}"
SYN-PV0068597	SYN-LX-ccfe796d13.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1SG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתִּי
SYN-PV0068598	SYN-LX-ccfe796d13.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתָּ
SYN-PV0068599	SYN-LX-ccfe796d13.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתְּ
SYN-PV0068600	SYN-LX-ccfe796d13.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3
SYN-PV0068601	SYN-LX-ccfe796d13.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3ָה
SYN-PV0068602	SYN-LX-ccfe796d13.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.1PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְנוּ
SYN-PV0068603	SYN-LX-ccfe796d13.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּם
SYN-PV0068604	SYN-LX-ccfe796d13.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ַ3ְתֶּן
SYN-PV0068605	SYN-LX-ccfe796d13.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:NIFAL:PST.3PL		generated (deterministic from config + seed)	0.1.0	נִ1ְ2ְ3וּ
SYN-PV0068606	SYN-LX-ccfe796d13	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנד:NIFAL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""נִ1ְ2ַ3"", ""PST.3FSG"": ""נִ1ְ2ְ3ָה"", ""PST.3PL"": ""נִ1ְ2ְ3וּ"", ""PST.1SG"": ""נִ1ְ2ַ3ְתִּי"", ""PST.2MSG"": ""נִ1ְ2ַ3ְתָּ"", ""PST.2FSG"": ""נִ1ְ2ַ3ְתְּ"", ""PST.1PL"": ""נִ1ְ2ַ3ְנוּ"", ""PST.2MPL"": ""נִ1ְ2ַ3ְתֶּם"", ""PST.2FPL"": ""נִ1ְ2ַ3ְתֶּן""}"
SYN-PV0068607	SYN-LX-45c59ae204.PST.1SG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1SG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתִּי
SYN-PV0068608	SYN-LX-45c59ae204.PST.2MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתָּ
SYN-PV0068609	SYN-LX-45c59ae204.PST.2FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתְּ
SYN-PV0068610	SYN-LX-45c59ae204.PST.3MSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3MSG		generated (deterministic from config + seed)	0.1.0	1ִ2ֵּ3
SYN-PV0068611	SYN-LX-45c59ae204.PST.3FSG	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3FSG		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3ָה
SYN-PV0068612	SYN-LX-45c59ae204.PST.1PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.1PL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְנוּ
SYN-PV0068613	SYN-LX-45c59ae204.PST.2MPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2MPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּם
SYN-PV0068614	SYN-LX-45c59ae204.PST.2FPL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.2FPL		generated (deterministic from config + seed)	0.1.0	1ִ2ַּ3ְתֶּן
SYN-PV0068615	SYN-LX-45c59ae204.PST.3PL	form	form_vocalized	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	template:PIEL:PST.3PL		generated (deterministic from config + seed)	0.1.0	1ִ2ְּ3וּ
SYN-PV0068616	SYN-LX-45c59ae204	lexeme	root+template	synthetic_v1	generated://hebmorph/synthetic_v1?seed=12345	synthetic_config.json	0.1.0	lexeme:תנד:PIEL		generated (deterministic from config + seed)	0.1.0	"{""PST.3MSG"": ""1ִ2ֵּ3"", ""PST.3FSG"": ""1ִ2ְּ3ָה"", ""PST.3PL"": ""1ִ2ְּ3וּ"", ""PST.1SG"": ""1ִ2ַּ3ְתִּי"", ""PST.2MSG"": ""1ִ2ַּ3ְתָּ"", ""PST.2FSG"": ""1ִ2ַּ3ְתְּ"", ""PST.1PL"": ""1ִ2ַּ3ְנוּ"", ""PST.2MPL"": ""1ִ2ַּ3ְתֶּם"", ""PST.2FPL"": ""1ִ2ַּ3ְתֶּן""}"
